Time,Symbol,Message
04/07/2017 08:10:45,CETC,$CETC reached a new low of $4.65
04/07/2017 08:10:45,CLNT,$CLNT reached a new low of $8.13
04/07/2017 08:10:36,CLNE,$CLNE reached a new low of $2.515
04/07/2017 08:10:36,DSX,$DSX reached a new low of $5.8661
04/07/2017 08:10:21,NCZ,$NCZ reached a new low of $6.14
04/07/2017 08:10:21,NFEC,$NFEC reached a new low of $1.1801
04/07/2017 08:10:21,RIC,$RIC reached a new low of $7.875
04/07/2017 08:10:15,GOGL,$GOGL reached a new low of $8.61
04/07/2017 08:10:15,GPM,$GPM reached a new low of $8.15
04/07/2017 08:10:12,CCCL,$CCCL reached a new low of $2.36
04/07/2017 08:10:12,MBRX,$MBRX reached a new low of $0.82
04/07/2017 08:10:12,NVCR,$NVCR reached a new low of $11.15
04/07/2017 08:10:12,ADHD,$ADHD reached a new low of $1.2001
04/07/2017 08:10:06,EARS,$EARS reached a new low of $0.7338
04/07/2017 08:09:51,KND,$KND reached a new low of $7.75
04/07/2017 08:09:51,RENN,$RENN reached a new low of $7.7
04/07/2017 08:09:45,NXTD,$NXTD reached a new low of $1.77
04/07/2017 08:09:45,SORL,$SORL reached a new low of $4.37
04/07/2017 08:09:39,EVRI,$EVRI reached a new low of $4.83
04/07/2017 08:09:36,NNA,$NNA reached a new low of $1.66
04/07/2017 08:09:27,SB,$SB reached a new low of $2.37
04/07/2017 08:09:12,ATHX,$ATHX reached a new low of $1.535
04/07/2017 08:09:06,DRYS,$DRYS reached a new low of $0.7571
04/07/2017 08:08:57,GLUU,$GLUU reached a new low of $2.31
04/07/2017 08:08:39,NMM,$NMM reached a new low of $2.14
04/07/2017 08:08:15,TEAR,$TEAR reached a new low of $2.2902
04/07/2017 08:08:15,XENE,$XENE reached a new low of $3.7
04/07/2017 08:08:12,BCRX,$BCRX reached a new low of $7.245
04/07/2017 08:08:06,BDJ,$BDJ reached a new low of $8.51
04/07/2017 08:07:45,CETC,$CETC reached a new low of $4.55
04/07/2017 08:07:45,CLNT,$CLNT reached a new low of $8.19
04/07/2017 08:07:45,DX,$DX reached a new low of $6.9009
04/07/2017 08:07:45,UNIS,$UNIS reached a new low of $0.2871
04/07/2017 08:07:42,HTGM,$HTGM reached a new low of $6.68
04/07/2017 08:07:42,IPI,$IPI reached a new low of $1.8
04/07/2017 08:07:27,SHOR,$SHOR reached a new low of $6.375
04/07/2017 08:07:27,TROV,$TROV reached a new low of $0.9
04/07/2017 08:07:21,AUPH,$AUPH reached a new low of $7.02
04/07/2017 08:07:21,CCCR,$CCCR reached a new low of $1.4
04/07/2017 08:07:06,DSX,$DSX reached a new low of $5.89
04/07/2017 08:06:36,AXAS,$AXAS reached a new low of $2.275
04/07/2017 08:06:30,GNC,$GNC reached a new low of $6.59
04/07/2017 08:06:27,NAO,$NAO reached a new low of $0.95
04/07/2017 08:06:27,OCN,$OCN reached a new low of $5.29
04/07/2017 08:06:27,SSI,$SSI reached a new low of $2.5
04/07/2017 08:06:15,NYMX,$NYMX reached a new low of $4.35
04/07/2017 08:06:06,ONVO,$ONVO reached a new low of $3.02
04/07/2017 08:05:57,EDAP,$EDAP reached a new low of $2.54
04/07/2017 08:05:51,DRYS,$DRYS reached a new low of $0.7571
04/07/2017 08:05:42,RT,$RT reached a new low of $2.48
04/07/2017 08:05:39,JASO,$JASO reached a new low of $6.64
04/07/2017 08:05:30,ENPH,$ENPH reached a new low of $1.33
04/07/2017 08:05:27,MEET,$MEET reached a new low of $5.635
04/07/2017 08:05:12,AMBR,$AMBR reached a new low of $7
04/07/2017 08:05:12,NVCR,$NVCR reached a new low of $11.25
04/07/2017 08:05:12,NVFY,$NVFY reached a new low of $1.72
04/07/2017 08:05:00,CBK,$CBK reached a new low of $1.33
04/07/2017 08:04:57,MICT,$MICT reached a new low of $1.27
04/07/2017 08:04:45,DHX,$DHX reached a new low of $4.425
04/07/2017 08:04:45,RIGL,$RIGL reached a new low of $3.069
04/07/2017 08:04:36,INFI,$INFI reached a new low of $2.435
04/07/2017 08:04:36,RENN,$RENN reached a new low of $7.7
04/07/2017 08:04:21,NM,$NM reached a new low of $1.92
04/07/2017 08:04:21,VNCE,$VNCE reached a new low of $1.4
04/07/2017 08:04:15,ABEO,$ABEO reached a new low of $5.025
04/07/2017 08:04:15,CETC,$CETC reached a new low of $4.728
04/07/2017 08:04:15,TEAR,$TEAR reached a new low of $2.3521
04/07/2017 08:04:06,AUPH,$AUPH reached a new low of $7.075
04/07/2017 08:04:06,BNSO,$BNSO reached a new low of $2.555
04/07/2017 08:04:06,CCCR,$CCCR reached a new low of $1.5
04/07/2017 08:03:51,ALIM,$ALIM reached a new low of $1.415
04/07/2017 08:03:36,TRVN,$TRVN reached a new low of $3.3
04/07/2017 08:03:36,CPRX,$CPRX reached a new low of $1.77
04/07/2017 08:03:27,TRPX,$TRPX reached a new low of $7.5945
04/07/2017 08:03:06,KTOS,$KTOS reached a new low of $7.86
04/07/2017 08:02:57,GLUU,$GLUU reached a new low of $2.3204
04/07/2017 08:02:51,KBSF,$KBSF reached a new low of $5.37
04/07/2017 08:02:51,VRAY,$VRAY reached a new low of $7.73
04/07/2017 08:02:45,HLIT,$HLIT reached a new low of $5.425
04/07/2017 08:02:42,HTGM,$HTGM reached a new low of $6.67
04/07/2017 08:02:36,DRYS,$DRYS reached a new low of $0.7597
04/07/2017 08:02:30,RCON,$RCON reached a new low of $1.4001
04/07/2017 08:02:24,NMM,$NMM reached a new low of $2.14
04/07/2017 08:02:15,NYMX,$NYMX reached a new low of $4.47
04/07/2017 08:02:12,ARAY,$ARAY reached a new low of $4.675
04/07/2017 08:02:12,IPI,$IPI reached a new low of $1.82
04/07/2017 08:01:57,MEET,$MEET reached a new low of $5.6401
04/07/2017 08:01:45,ANGI,$ANGI reached a new low of $5.925
04/07/2017 08:01:42,NVFY,$NVFY reached a new low of $1.71
04/07/2017 08:01:36,DSX,$DSX reached a new low of $5.884
04/07/2017 08:01:36,STV,$STV reached a new low of $1.28
04/07/2017 08:01:27,ATHX,$ATHX reached a new low of $1.5626
04/07/2017 08:01:27,TROV,$TROV reached a new low of $0.95
04/07/2017 08:01:21,CDXS,$CDXS reached a new low of $4.05
04/07/2017 08:01:15,GNC,$GNC reached a new low of $6.62
04/07/2017 08:01:15,IPCI,$IPCI reached a new low of $2.237
04/07/2017 08:01:06,AUPH,$AUPH reached a new low of $7.13
04/07/2017 08:01:06,AXAS,$AXAS reached a new low of $2.295
04/07/2017 08:01:06,CCCR,$CCCR reached a new low of $1.4279
04/07/2017 08:01:06,INFI,$INFI reached a new low of $2.455
04/07/2017 08:01:06,NM,$NM reached a new low of $1.925
04/07/2017 08:00:54,GALT,$GALT reached a new low of $2.5199
04/07/2017 08:00:30,CETC,$CETC reached a new low of $4.7801
04/07/2017 08:00:15,HIX,$HIX reached a new low of $7.29
04/07/2017 07:59:42,CXRX,$CXRX reached a new low of $1.3499
04/07/2017 07:59:36,EARS,$EARS reached a new low of $0.7264
04/07/2017 07:59:30,CLNT,$CLNT reached a new low of $8
04/07/2017 07:59:27,AXTI,$AXTI reached a new low of $5.8
04/07/2017 07:59:27,GLUU,$GLUU reached a new low of $2.32
04/07/2017 07:59:27,SEED,$SEED reached a new low of $2.24
04/07/2017 07:59:21,DRYS,$DRYS reached a new low of $0.76
04/07/2017 07:59:12,BKCC,$BKCC reached a new low of $7.31
04/07/2017 07:59:12,CVEO,$CVEO reached a new low of $2.97
04/07/2017 07:59:06,INAP,$INAP reached a new low of $3.56
04/07/2017 07:58:36,FSFR,$FSFR reached a new low of $7.98
04/07/2017 07:58:15,LEO,$LEO reached a new low of $8.72
04/07/2017 07:58:15,TCON,$TCON reached a new low of $3.6
04/07/2017 07:58:15,TEAR,$TEAR reached a new low of $2.42
04/07/2017 07:58:06,VNCE,$VNCE reached a new low of $1.45
04/07/2017 07:57:54,LTRX,$LTRX reached a new low of $3.5
04/07/2017 07:57:54,NMM,$NMM reached a new low of $2.1725
04/07/2017 07:57:51,NETE,$NETE reached a new low of $0.815
04/07/2017 07:57:51,NM,$NM reached a new low of $1.93
04/07/2017 07:57:51,RPRX,$RPRX reached a new low of $1.12
04/07/2017 07:57:42,HTGM,$HTGM reached a new low of $6.64
04/07/2017 07:57:39,ANH,$ANH reached a new low of $5.535
04/07/2017 07:57:30,ECR,$ECR reached a new low of $2.48
04/07/2017 07:57:30,RCON,$RCON reached a new low of $1.41
04/07/2017 07:57:27,SB,$SB reached a new low of $2.49
04/07/2017 07:57:21,AUPH,$AUPH reached a new low of $7.16
04/07/2017 07:57:15,AVID,$AVID reached a new low of $4.59
04/07/2017 07:57:15,CETC,$CETC reached a new low of $4.9
04/07/2017 07:57:12,ARAY,$ARAY reached a new low of $4.651
04/07/2017 07:57:12,ARTX,$ARTX reached a new low of $3.075
04/07/2017 07:57:06,CCCR,$CCCR reached a new low of $1.25
04/07/2017 07:57:06,DSX,$DSX reached a new low of $5.97
04/07/2017 07:56:45,NYMX,$NYMX reached a new low of $4.46
04/07/2017 07:56:45,SNMX,$SNMX reached a new low of $0.9389
04/07/2017 07:56:42,GLUU,$GLUU reached a new low of $2.305
04/07/2017 07:56:39,BDSI,$BDSI reached a new low of $1.75
04/07/2017 07:56:39,EVRI,$EVRI reached a new low of $4.84
04/07/2017 07:56:21,DRYS,$DRYS reached a new low of $0.759
04/07/2017 07:56:21,SMRT,$SMRT reached a new low of $2.667
04/07/2017 07:56:15,RIGL,$RIGL reached a new low of $3.07
04/07/2017 07:56:12,ECYT,$ECYT reached a new low of $2.32
04/07/2017 07:55:57,BKCC,$BKCC reached a new low of $7.2753
04/07/2017 07:55:51,INFI,$INFI reached a new low of $2.49
04/07/2017 07:55:45,GNC,$GNC reached a new low of $6.6
04/07/2017 07:55:45,MEIP,$MEIP reached a new low of $1.5599
04/07/2017 07:55:21,MCC,$MCC reached a new low of $7.67
04/07/2017 07:55:15,CBK,$CBK reached a new low of $1.34
04/07/2017 07:55:06,AXAS,$AXAS reached a new low of $2.2844
04/07/2017 07:55:06,RIC,$RIC reached a new low of $7.85
04/07/2017 07:55:00,CLNT,$CLNT reached a new low of $7.9
04/07/2017 07:55:00,GOGL,$GOGL reached a new low of $8.5648
04/07/2017 07:54:57,CGA,$CGA reached a new low of $1.23
04/07/2017 07:54:51,CREG,$CREG reached a new low of $1.7
04/07/2017 07:54:45,UNIS,$UNIS reached a new low of $0.2873
04/07/2017 07:54:36,NM,$NM reached a new low of $1.94
04/07/2017 07:54:36,ACRX,$ACRX reached a new low of $2.775
04/07/2017 07:54:12,HTGM,$HTGM reached a new low of $6.5962
04/07/2017 07:54:06,AUPH,$AUPH reached a new low of $7.19
04/07/2017 07:54:00,KZ,$KZ reached a new low of $7.41
04/07/2017 07:53:42,SHOR,$SHOR reached a new low of $6.425
04/07/2017 07:53:36,DSX,$DSX reached a new low of $6.055
04/07/2017 07:53:27,FATE,$FATE reached a new low of $4.07
04/07/2017 07:53:27,MEET,$MEET reached a new low of $5.64
04/07/2017 07:53:21,IGD,$IGD reached a new low of $7.2771
04/07/2017 07:53:15,PES,$PES reached a new low of $4.05
04/07/2017 07:53:12,NVCR,$NVCR reached a new low of $11.3
04/07/2017 07:53:12,SB,$SB reached a new low of $2.4713
04/07/2017 07:53:06,DRYS,$DRYS reached a new low of $0.7591
04/07/2017 07:53:00,SGMO,$SGMO reached a new low of $4.325
04/07/2017 07:52:57,RGLS,$RGLS reached a new low of $1.5
04/07/2017 07:52:51,NETE,$NETE reached a new low of $0.83
04/07/2017 07:52:51,WPRT,$WPRT reached a new low of $1.1
04/07/2017 07:52:45,RCON,$RCON reached a new low of $1.4815
04/07/2017 07:52:36,BCX,$BCX reached a new low of $8.708
04/07/2017 07:52:30,CETC,$CETC reached a new low of $4.77
04/07/2017 07:52:30,KDMN,$KDMN reached a new low of $3.0001
04/07/2017 07:52:27,ARAY,$ARAY reached a new low of $4.65
04/07/2017 07:52:27,OCN,$OCN reached a new low of $5.27
04/07/2017 07:52:15,HLIT,$HLIT reached a new low of $5.45
04/07/2017 07:52:06,AXAS,$AXAS reached a new low of $2.2799
04/07/2017 07:52:00,DX,$DX reached a new low of $6.9101
04/07/2017 07:52:00,TICC,$TICC reached a new low of $7.375
04/07/2017 07:51:51,NFEC,$NFEC reached a new low of $1.23
04/07/2017 07:51:51,VRAY,$VRAY reached a new low of $7.7399
04/07/2017 07:51:36,ENT,$ENT reached a new low of $3.26
04/07/2017 07:51:36,NR,$NR reached a new low of $7.95
04/07/2017 07:51:27,GLBS,$GLBS reached a new low of $3.78
04/07/2017 07:51:21,CCCR,$CCCR reached a new low of $1.2
04/07/2017 07:51:21,NM,$NM reached a new low of $1.961
04/07/2017 07:51:15,RIGL,$RIGL reached a new low of $3.0654
04/07/2017 07:51:15,HGSH,$HGSH reached a new low of $1.8061
04/07/2017 07:51:12,CGIX,$CGIX reached a new low of $3.575
04/07/2017 07:50:45,CLNT,$CLNT reached a new low of $8.11
04/07/2017 07:50:45,SREV,$SREV reached a new low of $3.6
04/07/2017 07:50:45,AHC,$AHC reached a new low of $5.825
04/07/2017 07:50:36,AUPH,$AUPH reached a new low of $7.215
04/07/2017 07:50:36,VNCE,$VNCE reached a new low of $1.525
04/07/2017 07:50:24,NMM,$NMM reached a new low of $2.16
04/07/2017 07:50:21,DSX,$DSX reached a new low of $6.1
04/07/2017 07:50:12,GENE,$GENE reached a new low of $1.155
04/07/2017 07:50:09,ZSAN,$ZSAN reached a new low of $1.5457
04/07/2017 07:50:06,DRYS,$DRYS reached a new low of $0.755
04/07/2017 07:50:06,FSFR,$FSFR reached a new low of $8
04/07/2017 07:49:45,RCON,$RCON reached a new low of $1.4988
04/07/2017 07:49:27,CCCL,$CCCL reached a new low of $2.35
04/07/2017 07:49:27,CVEO,$CVEO reached a new low of $2.94
04/07/2017 07:49:24,BDSI,$BDSI reached a new low of $1.775
04/07/2017 07:49:21,EARS,$EARS reached a new low of $0.7151
04/07/2017 07:49:12,ATHX,$ATHX reached a new low of $1.565
04/07/2017 07:49:12,OCN,$OCN reached a new low of $5.27
04/07/2017 07:49:06,TNAV,$TNAV reached a new low of $8.6
04/07/2017 07:48:57,MEET,$MEET reached a new low of $5.6543
04/07/2017 07:48:57,SSI,$SSI reached a new low of $2.505
04/07/2017 07:48:45,CETC,$CETC reached a new low of $4.8466
04/07/2017 07:48:36,CPRX,$CPRX reached a new low of $1.79
04/07/2017 07:48:30,HIVE,$HIVE reached a new low of $4
04/07/2017 07:48:30,SSH,$SSH reached a new low of $1.96
04/07/2017 07:48:27,PRSS,$PRSS reached a new low of $2.86
04/07/2017 07:48:15,ARQL,$ARQL reached a new low of $0.98
04/07/2017 07:48:15,GNC,$GNC reached a new low of $6.56
04/07/2017 07:48:12,ARAY,$ARAY reached a new low of $4.65
04/07/2017 07:48:09,PER,$PER reached a new low of $3.05
04/07/2017 07:48:00,INSG,$INSG reached a new low of $2.22
04/07/2017 07:48:00,OPHT,$OPHT reached a new low of $3.13
04/07/2017 07:48:00,SGMO,$SGMO reached a new low of $4.35
04/07/2017 07:47:57,FATE,$FATE reached a new low of $4.101
04/07/2017 07:47:51,CCCR,$CCCR reached a new low of $1.17
04/07/2017 07:47:45,CLNT,$CLNT reached a new low of $8.15
04/07/2017 07:47:45,CPSS,$CPSS reached a new low of $4.72
04/07/2017 07:47:45,III,$III reached a new low of $3.03
04/07/2017 07:47:45,KDMN,$KDMN reached a new low of $3.14
04/07/2017 07:47:42,MBRX,$MBRX reached a new low of $0.82
04/07/2017 07:47:30,TICC,$TICC reached a new low of $7.3498
04/07/2017 07:47:30,WPCS,$WPCS reached a new low of $1.322
04/07/2017 07:47:15,DELT,$DELT reached a new low of $1.55
04/07/2017 07:47:15,NXTD,$NXTD reached a new low of $1.77
04/07/2017 07:47:12,AXTI,$AXTI reached a new low of $5.8
04/07/2017 07:46:57,DMTX,$DMTX reached a new low of $1.575
04/07/2017 07:46:54,EGY,$EGY reached a new low of $0.9077
04/07/2017 07:46:51,DRYS,$DRYS reached a new low of $0.7524
04/07/2017 07:46:51,NETE,$NETE reached a new low of $0.83
04/07/2017 07:46:45,MVIS,$MVIS reached a new low of $2.205
04/07/2017 07:46:30,RCON,$RCON reached a new low of $1.4
04/07/2017 07:46:27,HTGM,$HTGM reached a new low of $6.51
04/07/2017 07:46:21,AUPH,$AUPH reached a new low of $7.21
04/07/2017 07:46:15,PME,$PME reached a new low of $4.22
04/07/2017 07:46:06,CNTF,$CNTF reached a new low of $2.178
04/07/2017 07:46:06,DSX,$DSX reached a new low of $6.06
04/07/2017 07:46:06,VNCE,$VNCE reached a new low of $1.525
04/07/2017 07:46:00,PES,$PES reached a new low of $4.075
04/07/2017 07:45:39,FCEL,$FCEL reached a new low of $1.575
04/07/2017 07:45:36,ITEK,$ITEK reached a new low of $1.825
04/07/2017 07:45:36,NM,$NM reached a new low of $1.97
04/07/2017 07:45:30,CETC,$CETC reached a new low of $5.03
04/07/2017 07:45:30,TEAR,$TEAR reached a new low of $2.25
04/07/2017 07:45:30,UNIS,$UNIS reached a new low of $0.2893
04/07/2017 07:45:24,ANH,$ANH reached a new low of $5.5399
04/07/2017 07:45:21,AXAS,$AXAS reached a new low of $2.29
04/07/2017 07:44:45,SUNW,$SUNW reached a new low of $1.52
04/07/2017 07:44:36,NR,$NR reached a new low of $8
04/07/2017 07:44:30,NVCN,$NVCN reached a new low of $1.66
04/07/2017 07:44:15,CLNT,$CLNT reached a new low of $8.34
04/07/2017 07:44:09,ZSAN,$ZSAN reached a new low of $1.52
04/07/2017 07:44:06,ADMP,$ADMP reached a new low of $4.575
04/07/2017 07:44:06,CCCR,$CCCR reached a new low of $1.2
04/07/2017 07:44:00,KDMN,$KDMN reached a new low of $3.17
04/07/2017 07:43:57,ECYT,$ECYT reached a new low of $2.36
04/07/2017 07:43:45,CASC,$CASC reached a new low of $3.77
04/07/2017 07:43:45,SSH,$SSH reached a new low of $1.9966
04/07/2017 07:43:42,ARLZ,$ARLZ reached a new low of $1.535
04/07/2017 07:43:42,ATHX,$ATHX reached a new low of $1.57
04/07/2017 07:43:42,GENE,$GENE reached a new low of $1.1643
04/07/2017 07:43:36,DRYS,$DRYS reached a new low of $0.7559
04/07/2017 07:43:36,NCV,$NCV reached a new low of $6.91
04/07/2017 07:43:30,GNC,$GNC reached a new low of $6.59
04/07/2017 07:43:21,CALX,$CALX reached a new low of $6.425
04/07/2017 07:43:00,LLNW,$LLNW reached a new low of $2.49
04/07/2017 07:42:45,I,$I reached a new low of $4.19
04/07/2017 07:42:39,BDSI,$BDSI reached a new low of $1.775
04/07/2017 07:42:36,VNCE,$VNCE reached a new low of $1.5
04/07/2017 07:42:30,MOBL,$MOBL reached a new low of $4.425
04/07/2017 07:42:27,BCRX,$BCRX reached a new low of $7.295
04/07/2017 07:42:27,GLUU,$GLUU reached a new low of $2.32
04/07/2017 07:42:15,CETC,$CETC reached a new low of $4.85
04/07/2017 07:42:15,GOGL,$GOGL reached a new low of $8.53
04/07/2017 07:42:06,AUPH,$AUPH reached a new low of $7.2201
04/07/2017 07:42:06,NM,$NM reached a new low of $1.9896
04/07/2017 07:41:45,RIGL,$RIGL reached a new low of $3.06
04/07/2017 07:41:27,HTGM,$HTGM reached a new low of $6.5408
04/07/2017 07:41:15,CLNT,$CLNT reached a new low of $7.86
04/07/2017 07:41:12,SPU,$SPU reached a new low of $5.8896
04/07/2017 07:41:06,CPRX,$CPRX reached a new low of $1.79
04/07/2017 07:41:06,DSX,$DSX reached a new low of $6.16
04/07/2017 07:41:00,SREV,$SREV reached a new low of $3.6
04/07/2017 07:40:45,NYMX,$NYMX reached a new low of $4.467
04/07/2017 07:40:42,SB,$SB reached a new low of $2.49
04/07/2017 07:40:36,INFI,$INFI reached a new low of $2.4601
04/07/2017 07:40:30,SALE,$SALE reached a new low of $7.8
04/07/2017 07:40:27,ATHX,$ATHX reached a new low of $1.57
04/07/2017 07:40:27,ENOC,$ENOC reached a new low of $6.15
04/07/2017 07:40:21,CCXI,$CCXI reached a new low of $7.0725
04/07/2017 07:40:21,DRYS,$DRYS reached a new low of $0.7451
04/07/2017 07:40:15,VLRX,$VLRX reached a new low of $5.83
04/07/2017 07:40:15,XENE,$XENE reached a new low of $3.75
04/07/2017 07:40:15,AUDC,$AUDC reached a new low of $6.95
04/07/2017 07:40:06,NFEC,$NFEC reached a new low of $1.2
04/07/2017 07:40:06,TNDM,$TNDM reached a new low of $1
04/07/2017 07:39:45,URRE,$URRE reached a new low of $1.88
04/07/2017 07:39:42,AXTI,$AXTI reached a new low of $5.8
04/07/2017 07:39:42,RT,$RT reached a new low of $2.4501
04/07/2017 07:39:42,SEED,$SEED reached a new low of $2.22
04/07/2017 07:39:39,ZSAN,$ZSAN reached a new low of $1.5
04/07/2017 07:39:30,GNC,$GNC reached a new low of $6.61
04/07/2017 07:39:30,ITI,$ITI reached a new low of $5.72
04/07/2017 07:39:27,MEET,$MEET reached a new low of $5.675
04/07/2017 07:39:27,NVCR,$NVCR reached a new low of $11.3
04/07/2017 07:39:21,NCV,$NCV reached a new low of $6.92
04/07/2017 07:39:15,CETC,$CETC reached a new low of $5.1
04/07/2017 07:39:12,GLUU,$GLUU reached a new low of $2.315
04/07/2017 07:39:12,HDSN,$HDSN reached a new low of $6.48
04/07/2017 07:39:12,MBRX,$MBRX reached a new low of $0.8204
04/07/2017 07:39:06,AUPH,$AUPH reached a new low of $7.2101
04/07/2017 07:38:57,ARLZ,$ARLZ reached a new low of $1.5384
04/07/2017 07:38:42,NVLS,$NVLS reached a new low of $2.85
04/07/2017 07:38:39,FCEL,$FCEL reached a new low of $1.56
04/07/2017 07:38:39,NMM,$NMM reached a new low of $2.13
04/07/2017 07:38:30,CASC,$CASC reached a new low of $3.77
04/07/2017 07:38:30,QUIK,$QUIK reached a new low of $1.6
04/07/2017 07:38:30,SRNE,$SRNE reached a new low of $3.025
04/07/2017 07:38:27,NVFY,$NVFY reached a new low of $1.709
04/07/2017 07:38:27,CGA,$CGA reached a new low of $1.26
04/07/2017 07:38:24,PER,$PER reached a new low of $3.05
04/07/2017 07:38:21,RIC,$RIC reached a new low of $7.825
04/07/2017 07:38:15,CLNT,$CLNT reached a new low of $7.83
04/07/2017 07:38:06,DSX,$DSX reached a new low of $6.13
04/07/2017 07:38:06,RADA,$RADA reached a new low of $1.17
04/07/2017 07:37:57,EXG,$EXG reached a new low of $8.5913
04/07/2017 07:37:57,GSIT,$GSIT reached a new low of $8.18
04/07/2017 07:37:54,DHT,$DHT reached a new low of $4.465
04/07/2017 07:37:36,CALX,$CALX reached a new low of $6.375
04/07/2017 07:37:36,KTOS,$KTOS reached a new low of $7.9
04/07/2017 07:37:36,SDLP,$SDLP reached a new low of $2.9299
04/07/2017 07:37:12,BLRX,$BLRX reached a new low of $0.8602
04/07/2017 07:37:06,DRYS,$DRYS reached a new low of $0.7379
04/07/2017 07:36:42,CO,$CO reached a new low of $6.87
04/07/2017 07:36:42,ALSK,$ALSK reached a new low of $1.89
04/07/2017 07:36:36,AXAS,$AXAS reached a new low of $2.305
04/07/2017 07:36:30,GNC,$GNC reached a new low of $6.61
04/07/2017 07:36:30,RCON,$RCON reached a new low of $1.3578
04/07/2017 07:36:30,SORL,$SORL reached a new low of $4.3101
04/07/2017 07:36:12,MEET,$MEET reached a new low of $5.68
04/07/2017 07:36:06,CDXS,$CDXS reached a new low of $4.05
04/07/2017 07:36:00,CETC,$CETC reached a new low of $4.78
04/07/2017 07:35:57,IPI,$IPI reached a new low of $1.8336
04/07/2017 07:35:57,RUBI,$RUBI reached a new low of $5.805
04/07/2017 07:35:54,ANH,$ANH reached a new low of $5.525
04/07/2017 07:35:54,ZSAN,$ZSAN reached a new low of $1.51
04/07/2017 07:35:42,ATHX,$ATHX reached a new low of $1.5649
04/07/2017 07:35:39,HIO,$HIO reached a new low of $5.13
04/07/2017 07:35:36,CCCR,$CCCR reached a new low of $1.08
04/07/2017 07:35:36,NM,$NM reached a new low of $1.96
04/07/2017 07:35:30,DX,$DX reached a new low of $6.8923
04/07/2017 07:35:21,AUPH,$AUPH reached a new low of $7.24
04/07/2017 07:35:21,INFI,$INFI reached a new low of $2.46
04/07/2017 07:35:15,HLIT,$HLIT reached a new low of $5.475
04/07/2017 07:35:12,CHW,$CHW reached a new low of $7.855
04/07/2017 07:35:09,EVOK,$EVOK reached a new low of $2.91
04/07/2017 07:34:42,HTGM,$HTGM reached a new low of $6.612
04/07/2017 07:34:30,KZ,$KZ reached a new low of $7.42
04/07/2017 07:34:30,MNTX,$MNTX reached a new low of $6.59
04/07/2017 07:34:27,AREX,$AREX reached a new low of $2.55
04/07/2017 07:34:21,DSX,$DSX reached a new low of $6.0173
04/07/2017 07:34:15,CLNT,$CLNT reached a new low of $7.78
04/07/2017 07:34:15,URRE,$URRE reached a new low of $1.8796
04/07/2017 07:34:12,ARLZ,$ARLZ reached a new low of $1.53
04/07/2017 07:34:12,ECYT,$ECYT reached a new low of $2.36
04/07/2017 07:34:00,TEAR,$TEAR reached a new low of $2.2185
04/07/2017 07:33:51,DRYS,$DRYS reached a new low of $0.738
04/07/2017 07:33:51,ITEK,$ITEK reached a new low of $1.825
04/07/2017 07:33:36,CNTF,$CNTF reached a new low of $2.2
04/07/2017 07:33:27,GENE,$GENE reached a new low of $1.17
04/07/2017 07:33:21,CBAK,$CBAK reached a new low of $1.7
04/07/2017 07:33:21,TNDM,$TNDM reached a new low of $1
04/07/2017 07:33:15,I,$I reached a new low of $4.18
04/07/2017 07:33:15,PES,$PES reached a new low of $4.125
04/07/2017 07:33:06,CALX,$CALX reached a new low of $6.375
04/07/2017 07:32:36,EARS,$EARS reached a new low of $0.72
04/07/2017 07:32:36,NM,$NM reached a new low of $1.955
04/07/2017 07:32:30,CETC,$CETC reached a new low of $4.4869
04/07/2017 07:32:27,OCN,$OCN reached a new low of $5.26
04/07/2017 07:32:27,RT,$RT reached a new low of $2.46
04/07/2017 07:32:15,GNC,$GNC reached a new low of $6.61
04/07/2017 07:32:09,FCEL,$FCEL reached a new low of $1.6
04/07/2017 07:32:06,AUPH,$AUPH reached a new low of $7.2061
04/07/2017 07:32:06,BWEN,$BWEN reached a new low of $7.965
04/07/2017 07:31:42,IPI,$IPI reached a new low of $1.84
04/07/2017 07:31:39,GNRT,$GNRT reached a new low of $5.475
04/07/2017 07:31:39,HIO,$HIO reached a new low of $5.12
04/07/2017 07:31:36,EVLV,$EVLV reached a new low of $1.18
04/07/2017 07:31:24,NMM,$NMM reached a new low of $2.09
04/07/2017 07:31:24,ZSAN,$ZSAN reached a new low of $1.5
04/07/2017 07:31:21,AXAS,$AXAS reached a new low of $2.3
04/07/2017 07:31:12,HTGM,$HTGM reached a new low of $6.6699
04/07/2017 07:31:00,SORL,$SORL reached a new low of $4.3036
04/07/2017 07:30:51,DRYS,$DRYS reached a new low of $0.7379
04/07/2017 07:30:45,HLIT,$HLIT reached a new low of $5.475
04/07/2017 07:30:45,SSH,$SSH reached a new low of $1.9199
04/07/2017 07:30:24,HIL,$HIL reached a new low of $4.05
04/07/2017 07:30:21,SMRT,$SMRT reached a new low of $2.67
04/07/2017 07:30:21,TCS,$TCS reached a new low of $4.115
04/07/2017 07:30:21,ACRX,$ACRX reached a new low of $2.75
04/07/2017 07:30:15,CRNT,$CRNT reached a new low of $3.17
04/07/2017 07:30:12,GNMX,$GNMX reached a new low of $1.64
04/07/2017 07:30:09,ANH,$ANH reached a new low of $5.53
04/07/2017 07:30:06,ONVO,$ONVO reached a new low of $3.0316
04/07/2017 07:29:57,SB,$SB reached a new low of $2.4999
04/07/2017 07:29:45,CLNT,$CLNT reached a new low of $7.8999
